"UniqueCarrier" "Origin" "Dest" "Month" "DayOfWeek" "hour" "prop_30" "prop_60" "prop_80" "Time_Delay"
"1495" "WN" "HOU" "DAL" 11 2 15 0.0782122905027933 0.0335195530726257 0.0111731843575419 179
"1496" "AA" "LAX" "DFW" 8 4 0 0.0779220779220779 0.038961038961039 0 154
"1497" "UA" "LAX" "SFO" 4 2 17 0.0779220779220779 0.025974025974026 0 154
"1498" "UA" "LAX" "SFO" 8 3 8 0.0779220779220779 0.012987012987013 0 154
"1499" "UA" "SFO" "LAX" 11 2 15 0.0779220779220779 0.0194805194805195 0 154
"1500" "UA" "SFO" "ORD" 7 7 10 0.0779220779220779 0.038961038961039 0 154
"1501" "WN" "HOU" "DAL" 4 3 21 0.0779220779220779 0.038961038961039 0 154
"1502" "WN" "DAL" "HOU" 9 5 15 0.0778443113772455 0.00598802395209581 0 167
"1503" "WN" "HOU" "DAL" 3 1 12 0.0778443113772455 0.029940119760479 0 167
"1504" "WN" "HOU" "DAL" 12 4 12 0.0778443113772455 0.029940119760479 0 167
"1505" "WN" "HOU" "DAL" 12 4 13 0.0777777777777778 0.0166666666666667 0 180
"1506" "WN" "HOU" "DAL" 1 4 14 0.077720207253886 0.0466321243523316 0.00518134715025907 193
"1507" "NW" "DTW" "MSP" 10 1 15 0.0776699029126214 0.029126213592233 0 206
"1508" "WN" "DAL" "HOU" 6 3 11 0.0774193548387097 0.0129032258064516 0 155
"1509" "WN" "HOU" "DAL" 2 4 12 0.0774193548387097 0.0387096774193548 0 155
"1510" "WN" "DAL" "HOU" 3 5 13 0.0773809523809524 0.0238095238095238 0.00595238095238095 168
"1511" "WN" "DAL" "HOU" 7 2 16 0.0773809523809524 0.0357142857142857 0 168
"1512" "WN" "HOU" "DAL" 8 5 13 0.0773480662983425 0.0276243093922652 0 181
"1513" "WN" "HOU" "DAL" 5 3 16 0.0772357723577236 0.0284552845528455 0.0040650406504065 246
"1514" "NW" "MSP" "DTW" 2 4 13 0.0769230769230769 0.021978021978022 0 182
"1515" "UA" "LAX" "SFO" 3 2 17 0.0769230769230769 0.0384615384615385 0 156
"1516" "WN" "HOU" "DAL" 2 5 12 0.0769230769230769 0.00641025641025641 0 156
"1517" "WN" "HOU" "DAL" 5 3 13 0.0769230769230769 0.029585798816568 0.00591715976331361 169
"1518" "WN" "HOU" "DAL" 9 2 18 0.0769230769230769 0.0448717948717949 0 156
"1519" "WN" "HOU" "DAL" 9 3 19 0.0769230769230769 0.0192307692307692 0 156
"1520" "NW" "MSP" "DTW" 6 4 13 0.0765765765765766 0.0315315315315315 0 222
"1521" "WN" "HOU" "DAL" 3 2 17 0.0765765765765766 0.036036036036036 0 222
"1522" "WN" "HOU" "DAL" 5 1 17 0.0765765765765766 0.027027027027027 0.0045045045045045 222
"1523" "WN" "DAL" "HOU" 12 7 12 0.0764705882352941 0.0117647058823529 0 170
"1524" "WN" "DAL" "HOU" 1 4 16 0.0764331210191083 0.0254777070063694 0 157
"1525" "WN" "DAL" "HOU" 11 2 13 0.0764331210191083 0.0191082802547771 0 157
"1526" "WN" "DAL" "HOU" 11 5 13 0.0764331210191083 0.00636942675159236 0 157
"1527" "WN" "DAL" "HOU" 12 4 12 0.0764331210191083 0.0127388535031847 0 157
"1528" "WN" "HOU" "DAL" 5 2 21 0.0764331210191083 0.0318471337579618 0 157
"1529" "AA" "LAX" "DFW" 12 7 0 0.0763636363636364 0.0545454545454545 0.00363636363636364 275
"1530" "WN" "HOU" "DAL" 4 2 17 0.0762331838565022 0.0269058295964126 0.00896860986547085 223
"1531" "WN" "DAL" "HOU" 2 7 17 0.0761904761904762 0.0142857142857143 0 210
"1532" "AA" "LAX" "DFW" 1 4 0 0.076158940397351 0.0198675496688742 0 302
"1533" "AA" "IAH" "DFW" 12 2 0 0.0760233918128655 0.0350877192982456 0 171
"1534" "WN" "DAL" "HOU" 5 3 15 0.0760233918128655 0.00584795321637427 0 171
"1535" "WN" "DAL" "HOU" 12 2 13 0.0760233918128655 0.0409356725146199 0 171
"1536" "AA" "DFW" "ORD" 12 2 0 0.0759878419452888 0.0395136778115502 0 329
"1537" "UA" "SFO" "ORD" 7 2 10 0.0759493670886076 0.0506329113924051 0.0126582278481013 158
"1538" "WN" "HOU" "DAL" 5 1 20 0.0759493670886076 0.00632911392405063 0 158
"1539" "WN" "HOU" "DAL" 8 6 16 0.0759493670886076 0.0126582278481013 0 158
"1540" "WN" "DAL" "HOU" 1 3 17 0.0758293838862559 0.028436018957346 0 211
"1541" "WN" "HOU" "DAL" 1 3 16 0.0756302521008403 0.0294117647058824 0 238
"1542" "UA" "SFO" "LAX" 10 2 18 0.0755813953488372 0.0406976744186047 0 172
"1543" "WN" "HOU" "DAL" 8 3 15 0.0755813953488372 0.0290697674418605 0 172
"1544" "NW" "MSP" "DTW" 8 3 13 0.0755555555555556 0.0355555555555556 0.0133333333333333 225
"1545" "AA" "DEN" "DFW" 12 2 0 0.0754716981132075 0.0566037735849057 0.0125786163522013 159
"1546" "NW" "MSP" "DTW" 9 5 13 0.0754716981132075 0.0235849056603774 0 212
"1547" "WN" "DAL" "HOU" 3 2 16 0.0754716981132075 0.050314465408805 0.0125786163522013 159
"1548" "WN" "DAL" "HOU" 8 2 21 0.0754716981132075 0.0314465408805031 0 159
"1549" "WN" "DAL" "HOU" 9 5 13 0.0754716981132075 0.0125786163522013 0 159
"1550" "WN" "HOU" "DAL" 1 4 21 0.0754716981132075 0.0251572327044025 0.0125786163522013 159
"1551" "WN" "DAL" "HOU" 11 3 17 0.0752212389380531 0 0 226
"1552" "WN" "DAL" "HOU" 11 1 19 0.0751445086705202 0.0115606936416185 0 173
"1553" "WN" "DAL" "HOU" 12 2 17 0.0751173708920188 0.0328638497652582 0 213
"1554" "UA" "SFO" "LAX" 8 2 18 0.075 0.04375 0.00625 160
"1555" "WN" "HOU" "DAL" 11 3 21 0.075 0.01875 0 160
"1556" "NW" "MSP" "DTW" 6 5 13 0.0748898678414097 0.0484581497797357 0.00440528634361234 227
"1557" "WN" "HOU" "DAL" 2 2 16 0.0748898678414097 0.0176211453744493 0 227
"1558" "UA" "SFO" "ORD" 5 2 10 0.0747126436781609 0.028735632183908 0 174
"1559" "NW" "MSP" "DTW" 3 1 13 0.0746268656716418 0.0248756218905473 0 201
"1560" "WN" "HOU" "DAL" 5 4 14 0.0742574257425743 0.0346534653465347 0.00495049504950495 202
"1561" "WN" "HOU" "DAL" 5 3 17 0.074235807860262 0.0174672489082969 0 229
"1562" "WN" "DAL" "HOU" 12 7 13 0.0740740740740741 0.0185185185185185 0 162
"1563" "WN" "HOU" "DAL" 8 2 21 0.0740740740740741 0.0185185185185185 0 162
"1564" "NW" "DTW" "MSP" 10 2 15 0.0738916256157636 0.0295566502463054 0 203
"1565" "NW" "MSP" "DTW" 3 5 13 0.0738916256157636 0.0394088669950739 0 203
"1566" "WN" "DAL" "HOU" 1 3 16 0.0736196319018405 0.0122699386503067 0 163
"1567" "WN" "DAL" "HOU" 6 5 11 0.0736196319018405 0.0184049079754601 0 163
"1568" "WN" "DAL" "HOU" 8 4 12 0.0736196319018405 0.0184049079754601 0 163
"1569" "WN" "HOU" "DAL" 12 1 14 0.0735294117647059 0.0294117647058824 0.00490196078431373 204
"1570" "UA" "DEN" "ORD" 10 5 12 0.0733333333333333 0.04 0.0133333333333333 150
"1571" "UA" "LAX" "SFO" 5 3 14 0.0733333333333333 0.00666666666666667 0 150
"1572" "UA" "LAX" "SFO" 8 2 15 0.0733333333333333 0.04 0 150
"1573" "WN" "HOU" "DAL" 2 1 12 0.0733333333333333 0.0266666666666667 0 150
"1574" "WN" "MSY" "HOU" 3 3 14 0.0733333333333333 0.02 0 150
"1575" "AA" "LGA" "DFW" 12 3 0 0.0732984293193717 0.0523560209424084 0.0157068062827225 191
"1576" "AA" "SAT" "DFW" 1 3 0 0.0731707317073171 0.0365853658536585 0.00609756097560976 164
"1577" "UA" "SFO" "LAX" 10 5 9 0.0731707317073171 0.00609756097560976 0 164
"1578" "WN" "DAL" "HOU" 6 2 17 0.0731707317073171 0.0439024390243902 0.0048780487804878 205
"1579" "WN" "HOU" "DAL" 4 4 14 0.0731707317073171 0.0195121951219512 0.00975609756097561 205
"1580" "WN" "HOU" "DAL" 5 3 12 0.0731707317073171 0.0304878048780488 0 164
"1581" "WN" "HOU" "DAL" 6 2 13 0.0731707317073171 0.0426829268292683 0 164
"1582" "WN" "HOU" "DAL" 9 4 13 0.0731707317073171 0.0426829268292683 0 164
"1583" "WN" "HOU" "DAL" 10 1 18 0.0731707317073171 0.0365853658536585 0.00609756097560976 164
"1584" "WN" "DAL" "HOU" 5 2 17 0.0730593607305936 0.0228310502283105 0 219
"1585" "WN" "DAL" "HOU" 3 1 18 0.0730337078651685 0.0224719101123595 0 178
"1586" "WN" "HOU" "DAL" 1 2 10 0.0730337078651685 0.0224719101123595 0 178
"1587" "WN" "HOU" "DAL" 4 7 15 0.0730337078651685 0.0224719101123595 0 178
"1588" "WN" "HOU" "DAL" 12 3 10 0.0730337078651685 0.0168539325842697 0 178
"1589" "UA" "SFO" "LAX" 5 3 16 0.0728476821192053 0.0463576158940397 0 151
"1590" "WN" "DAL" "HOU" 4 2 20 0.0728476821192053 0.0463576158940397 0.00662251655629139 151
"1591" "WN" "DAL" "HOU" 8 6 17 0.0728476821192053 0.0132450331125828 0 151
"1592" "WN" "HOU" "DAL" 6 1 18 0.0728476821192053 0.0264900662251656 0 151
"1593" "NW" "MSP" "DTW" 9 3 13 0.0728155339805825 0.0242718446601942 0.00485436893203883 206
"1594" "AA" "LAX" "DFW" 1 2 0 0.0727272727272727 0.0327272727272727 0.00363636363636364 275
"1595" "AA" "ORD" "EWR" 12 1 0 0.0727272727272727 0.0181818181818182 0 165
"1596" "NW" "MSP" "DTW" 12 1 13 0.0727272727272727 0.0318181818181818 0 220
"1597" "WN" "HOU" "DAL" 1 4 12 0.0727272727272727 0.0303030303030303 0 165
"1598" "WN" "HOU" "DAL" 10 3 20 0.0727272727272727 0.0181818181818182 0 165
"1599" "AA" "ORD" "LGA" 12 5 0 0.0726256983240224 0.0335195530726257 0 179
"1600" "NW" "DTW" "MSP" 4 6 15 0.0726256983240224 0.0111731843575419 0 179
"1601" "WN" "DAL" "HOU" 10 3 18 0.0725388601036269 0.0414507772020725 0.0103626943005181 193
"1602" "CO" "BOS" "EWR" 8 1 7 0.0723684210526316 0.0460526315789474 0.00657894736842105 152
"1603" "UA" "SFO" "LAX" 5 3 17 0.0723684210526316 0.0263157894736842 0 152
"1604" "WN" "DAL" "HOU" 5 3 10 0.0723684210526316 0.0328947368421053 0 152
"1605" "WN" "DAL" "HOU" 11 4 16 0.0723684210526316 0.0263157894736842 0 152
"1606" "WN" "DAL" "HOU" 5 7 15 0.072289156626506 0.0301204819277108 0 166
"1607" "WN" "DAL" "HOU" 8 3 15 0.072289156626506 0.0180722891566265 0 166
"1608" "WN" "HOU" "DAL" 7 7 12 0.072289156626506 0.0301204819277108 0 166
"1609" "NW" "DTW" "MSP" 4 3 15 0.0722222222222222 0.0222222222222222 0.00555555555555556 180
"1610" "WN" "HOU" "DAL" 5 3 10 0.0722222222222222 0.0277777777777778 0 180
"1611" "WN" "HOU" "DAL" 10 7 13 0.0722222222222222 0.0277777777777778 0 180
"1612" "NW" "MSP" "DTW" 3 7 13 0.0721153846153846 0.0240384615384615 0.00480769230769231 208
"1613" "UA" "SFO" "LAX" 9 1 16 0.0718954248366013 0.0130718954248366 0 153
"1614" "UA" "SFO" "LAX" 7 2 18 0.0718562874251497 0.029940119760479 0 167
"1615" "NW" "DTW" "MSP" 5 6 15 0.0718232044198895 0.0220994475138122 0 181
"1616" "WN" "HOU" "DAL" 3 2 16 0.0717299578059072 0.0168776371308017 0.00421940928270042 237
"1617" "AA" "DCA" "ORD" 12 2 0 0.0714285714285714 0.038961038961039 0 154
"1618" "AA" "DFW" "DCA" 1 4 0 0.0714285714285714 0.025974025974026 0 154
"1619" "AA" "DFW" "SAT" 1 6 0 0.0714285714285714 0.0194805194805195 0 154
"1620" "UA" "SFO" "LAX" 11 2 10 0.0714285714285714 0.025974025974026 0 154
"1621" "WN" "DAL" "HOU" 11 1 21 0.0714285714285714 0.025974025974026 0.00649350649350649 154
"1622" "WN" "HOU" "DAL" 5 6 16 0.0714285714285714 0.012987012987013 0 154
"1623" "WN" "HOU" "DAL" 7 1 16 0.0714285714285714 0.0210084033613445 0.00420168067226891 238
"1624" "WN" "HOU" "DAL" 7 4 13 0.0714285714285714 0.0297619047619048 0.00595238095238095 168
"1625" "WN" "HOU" "DAL" 8 1 16 0.0714285714285714 0.0294117647058824 0 238
"1626" "NW" "MSP" "DTW" 7 7 13 0.0711111111111111 0.04 0 225
"1627" "AA" "PHX" "DFW" 1 4 0 0.0710382513661202 0.0218579234972678 0.00546448087431694 183
"1628" "WN" "DAL" "HOU" 1 5 14 0.0710059171597633 0.0118343195266272 0 169
"1629" "WN" "HOU" "DAL" 3 1 18 0.0710059171597633 0.0355029585798817 0 169
"1630" "AA" "DCA" "DFW" 12 1 0 0.0709677419354839 0.0193548387096774 0 155
"1631" "UA" "SFO" "LAX" 4 1 18 0.0709677419354839 0.032258064516129 0 155
"1632" "UA" "SFO" "LAX" 4 3 18 0.0709677419354839 0.032258064516129 0 155
"1633" "WN" "DAL" "HOU" 10 5 12 0.0709677419354839 0.0193548387096774 0 155
"1634" "WN" "MSY" "HOU" 3 5 14 0.0709677419354839 0.0258064516129032 0 155
"1635" "WN" "HOU" "DAL" 2 4 14 0.0706521739130435 0.0271739130434783 0 184
"1636" "AA" "DFW" "DEN" 1 5 0 0.0705882352941176 0.0294117647058824 0.00588235294117647 170
"1637" "UA" "SFO" "LAX" 12 2 9 0.0705882352941176 0.0235294117647059 0.00588235294117647 170
"1638" "WN" "DAL" "HOU" 1 4 8 0.0705882352941176 0.0294117647058824 0.00588235294117647 170
"1639" "WN" "HOU" "DAL" 1 4 13 0.0705882352941176 0.0235294117647059 0 170
"1640" "WN" "HOU" "DAL" 3 1 13 0.0705882352941176 0.0352941176470588 0 170
"1641" "WN" "DAL" "HOU" 12 3 10 0.0705128205128205 0.0192307692307692 0 156
"1642" "NW" "MSP" "DTW" 8 5 13 0.0704845814977974 0.039647577092511 0 227
"1643" "WN" "DAL" "HOU" 10 4 15 0.0702702702702703 0.027027027027027 0 185
"1644" "CO" "BOS" "EWR" 10 1 7 0.0701754385964912 0.0409356725146199 0.00584795321637427 171
"1645" "CO" "BOS" "EWR" 12 3 7 0.0700636942675159 0.0318471337579618 0.00636942675159236 157
"1646" "UA" "SFO" "LAX" 5 2 11 0.0700636942675159 0.0382165605095541 0 157
"1647" "WN" "HOU" "DAL" 9 5 14 0.07 0.02 0.005 200
"1648" "AA" "AUS" "DFW" 1 4 0 0.0697674418604651 0.0116279069767442 0 172
"1649" "AA" "DFW" "AUS" 1 4 0 0.0697674418604651 0.0174418604651163 0 172
"1650" "WN" "DAL" "HOU" 5 1 21 0.069620253164557 0.0316455696202532 0.00632911392405063 158
"1651" "WN" "HOU" "DAL" 9 2 17 0.0694444444444444 0.0231481481481481 0.00462962962962963 216
"1652" "WN" "HOU" "DAL" 5 7 16 0.0693877551020408 0.0204081632653061 0.00408163265306122 245
"1653" "AA" "DEN" "DFW" 1 5 0 0.069364161849711 0.0346820809248555 0 173
"1654" "WN" "DAL" "HOU" 8 1 18 0.069364161849711 0.0346820809248555 0 173
"1655" "NW" "MSP" "DTW" 9 2 13 0.0693069306930693 0.0297029702970297 0 202
"1656" "WN" "DAL" "HOU" 7 1 19 0.0691823899371069 0.0251572327044025 0 159
"1657" "WN" "HOU" "DAL" 6 2 12 0.0691823899371069 0.0440251572327044 0.00628930817610063 159
"1658" "WN" "DAL" "HOU" 10 4 13 0.0689655172413793 0.028735632183908 0.00574712643678161 174
"1659" "WN" "HOU" "DAL" 9 3 16 0.0689655172413793 0.021551724137931 0 232
"1660" "WN" "HOU" "DAL" 11 6 14 0.06875 0.025 0.00625 160
"1661" "WN" "HOU" "DAL" 8 2 15 0.0685714285714286 0.0171428571428571 0 175
"1662" "WN" "HOU" "DAL" 3 1 17 0.0684931506849315 0.0273972602739726 0 219
"1663" "UA" "SFO" "LAX" 8 4 9 0.0683229813664596 0.0062111801242236 0 161
"1664" "WN" "DAL" "HOU" 11 1 10 0.0683229813664596 0.0124223602484472 0 161
"1665" "WN" "HOU" "DAL" 8 3 21 0.0683229813664596 0.0248447204968944 0 161
"1666" "NW" "MSP" "DTW" 11 6 13 0.0682926829268293 0.0341463414634146 0.0048780487804878 205
"1667" "AA" "SAT" "DFW" 12 2 0 0.0681818181818182 0.0511363636363636 0.0113636363636364 176
"1668" "WN" "DAL" "HOU" 5 5 12 0.0681818181818182 0.0284090909090909 0 176
"1669" "AA" "LGA" "ORD" 1 2 0 0.0679611650485437 0.029126213592233 0 206
"1670" "AA" "DFW" "IAH" 1 4 0 0.0679012345679012 0.0185185185185185 0 162
"1671" "NW" "DTW" "MSP" 2 2 15 0.0679012345679012 0.0432098765432099 0 162
"1672" "UA" "SFO" "LAX" 12 1 9 0.0679012345679012 0.0123456790123457 0.00617283950617284 162
"1673" "WN" "DAL" "HOU" 3 1 16 0.0679012345679012 0.0308641975308642 0 162
"1674" "WN" "DAL" "HOU" 4 1 16 0.0679012345679012 0.0246913580246914 0 162
"1675" "WN" "DAL" "HOU" 5 3 11 0.0679012345679012 0.0246913580246914 0 162
"1676" "WN" "DAL" "HOU" 5 7 14 0.0679012345679012 0.0246913580246914 0 162
"1677" "WN" "HOU" "DAL" 5 2 18 0.0679012345679012 0.0123456790123457 0.00617283950617284 162
"1678" "WN" "DAL" "HOU" 3 5 12 0.0677966101694915 0.0282485875706215 0 177
"1679" "WN" "DAL" "HOU" 8 2 17 0.0675675675675676 0.0225225225225225 0 222
"1680" "WN" "HOU" "DAL" 6 3 12 0.0674846625766871 0.00613496932515337 0 163
"1681" "WN" "DAL" "HOU" 5 1 18 0.0674157303370786 0.0168539325842697 0 178
"1682" "WN" "HOU" "DAL" 7 2 14 0.0673076923076923 0.00961538461538462 0 208
"1683" "AA" "LAX" "ORD" 12 2 0 0.0671936758893281 0.0276679841897233 0 253
"1684" "WN" "HOU" "DAL" 10 1 16 0.0671936758893281 0.0158102766798419 0.00395256916996047 253
"1685" "UA" "SFO" "LAX" 7 1 9 0.0670731707317073 0.024390243902439 0 164
"1686" "WN" "DAL" "HOU" 4 3 16 0.0670731707317073 0.0365853658536585 0 164
"1687" "WN" "DAL" "HOU" 7 7 12 0.0670731707317073 0.0304878048780488 0 164
"1688" "NW" "MSP" "DTW" 2 3 13 0.0670391061452514 0.0279329608938547 0 179
"1689" "AA" "LAX" "DFW" 8 3 0 0.0666666666666667 0.00666666666666667 0 150
"1690" "AA" "ORD" "DFW" 9 2 18 0.0666666666666667 0.02 0 150
"1691" "UA" "SFO" "LAX" 10 1 9 0.0666666666666667 0.0242424242424242 0.00606060606060606 165
"1692" "WN" "DAL" "HOU" 5 2 15 0.0666666666666667 0.0303030303030303 0 165
"1693" "WN" "DAL" "HOU" 8 7 15 0.0666666666666667 0.0242424242424242 0 165
"1694" "WN" "DAL" "HOU" 11 5 10 0.0666666666666667 0.0133333333333333 0 150
"1695" "WN" "DAL" "HOU" 9 4 15 0.0662650602409639 0.0301204819277108 0 166
"1696" "WN" "DAL" "HOU" 4 1 21 0.0662251655629139 0.00662251655629139 0 151
"1697" "NW" "MSP" "DTW" 9 7 13 0.0660377358490566 0.0377358490566038 0.00943396226415094 212
"1698" "WN" "DAL" "HOU" 4 3 17 0.0660377358490566 0.0188679245283019 0 212
"1699" "NW" "MSP" "DTW" 4 1 13 0.065989847715736 0.0355329949238579 0.0050761421319797 197
"1700" "NW" "MSP" "DTW" 2 1 13 0.0659340659340659 0.010989010989011 0 182
"1701" "WN" "HOU" "DAL" 12 2 12 0.0659340659340659 0.0274725274725275 0 182
"1702" "WN" "HOU" "DAL" 3 2 12 0.0658682634730539 0.029940119760479 0 167
"1703" "WN" "HOU" "DAL" 4 1 15 0.0658682634730539 0.0179640718562874 0 167
"1704" "WN" "HOU" "DAL" 10 2 19 0.0658682634730539 0.0119760479041916 0 167
"1705" "WN" "HOU" "DAL" 12 1 16 0.065843621399177 0.0329218106995885 0 243
"1706" "AA" "AUS" "DFW" 12 3 0 0.0657894736842105 0.0394736842105263 0 152
"1707" "AA" "DFW" "AUS" 12 3 0 0.0657894736842105 0.0460526315789474 0.00657894736842105 152
"1708" "UA" "SEA" "DEN" 7 3 11 0.0657894736842105 0.0263157894736842 0 152
"1709" "WN" "DAL" "HOU" 1 1 17 0.0657276995305164 0.0140845070422535 0 213
"1710" "WN" "HOU" "DAL" 1 7 16 0.0655737704918033 0.0122950819672131 0 244
"1711" "NW" "MSP" "DTW" 10 2 13 0.0655021834061135 0.0305676855895196 0 229
"1712" "NW" "DTW" "MSP" 1 6 15 0.0654761904761905 0.0238095238095238 0 168
"1713" "WN" "DAL" "HOU" 4 1 18 0.0654761904761905 0.0297619047619048 0 168
"1714" "WN" "DAL" "HOU" 5 5 13 0.0654761904761905 0.0119047619047619 0 168
"1715" "WN" "DAL" "HOU" 10 1 10 0.0654761904761905 0.0178571428571429 0 168
"1716" "WN" "DAL" "HOU" 10 1 11 0.0654761904761905 0.0476190476190476 0 168
"1717" "UA" "SFO" "LAX" 7 6 18 0.065359477124183 0.0196078431372549 0 153
"1718" "WN" "DAL" "HOU" 1 1 21 0.065359477124183 0.0326797385620915 0.0065359477124183 153
"1719" "WN" "DAL" "HOU" 4 1 12 0.065359477124183 0.0196078431372549 0 153
"1720" "WN" "DAL" "HOU" 5 3 13 0.065359477124183 0.0326797385620915 0 153
"1721" "WN" "DAL" "HOU" 9 2 19 0.065359477124183 0.0196078431372549 0 153
"1722" "WN" "HOU" "DAL" 3 2 21 0.065359477124183 0.0326797385620915 0.0065359477124183 153
"1723" "WN" "HOU" "DAL" 4 1 14 0.0653266331658292 0.0301507537688442 0 199
"1724" "WN" "DAL" "HOU" 1 2 18 0.0652173913043478 0.0108695652173913 0 184
"1725" "WN" "DAL" "HOU" 4 7 15 0.0650887573964497 0 0 169
"1726" "WN" "DAL" "HOU" 10 2 19 0.0650887573964497 0.0177514792899408 0 169
"1727" "WN" "DAL" "HOU" 12 5 11 0.0650887573964497 0.0236686390532544 0 169
"1728" "AA" "ORD" "DFW" 1 6 0 0.0649350649350649 0.0173160173160173 0 231
"1729" "WN" "DAL" "HOU" 3 1 12 0.0649350649350649 0.025974025974026 0 154
"1730" "WN" "DAL" "HOU" 5 7 12 0.0649350649350649 0.012987012987013 0 154
"1731" "WN" "HOU" "DAL" 1 2 21 0.0649350649350649 0.0194805194805195 0 154
"1732" "WN" "HOU" "DAL" 6 2 10 0.0647058823529412 0.00588235294117647 0 170
"1733" "WN" "HOU" "DAL" 9 3 18 0.0645161290322581 0.0129032258064516 0 155
"1734" "WN" "DAL" "HOU" 7 1 18 0.064327485380117 0.00584795321637427 0 171
"1735" "WN" "DAL" "HOU" 7 2 15 0.064327485380117 0.0116959064327485 0 171
"1736" "WN" "HOU" "DAL" 3 2 15 0.064327485380117 0.0409356725146199 0.00584795321637427 171
"1737" "AA" "DFW" "ORD" 12 4 0 0.0642570281124498 0.0240963855421687 0 249
"1738" "UA" "SFO" "LAX" 12 2 10 0.0641025641025641 0.0192307692307692 0 156
"1739" "WN" "DAL" "HOU" 4 1 20 0.0641025641025641 0.0448717948717949 0 156
"1740" "WN" "DAL" "HOU" 6 2 13 0.0641025641025641 0.0256410256410256 0 156
"1741" "WN" "HOU" "DAL" 1 2 20 0.0641025641025641 0.0256410256410256 0 156
"1742" "WN" "HOU" "DAL" 4 5 9 0.0641025641025641 0.0192307692307692 0 156
"1743" "WN" "HOU" "DAL" 7 4 12 0.0641025641025641 0.00641025641025641 0 156
"1744" "WN" "DAL" "HOU" 3 7 12 0.063953488372093 0.00581395348837209 0 172
"1745" "WN" "DAL" "HOU" 7 1 14 0.063953488372093 0.0290697674418605 0 172
"1746" "WN" "HOU" "DAL" 1 7 13 0.063953488372093 0.00581395348837209 0 172
"1747" "WN" "HOU" "DAL" 7 5 13 0.063953488372093 0.0232558139534884 0 172
"1748" "WN" "HOU" "DAL" 11 5 13 0.063953488372093 0.0116279069767442 0 172
"1749" "WN" "DAL" "HOU" 7 1 17 0.0639269406392694 0.0091324200913242 0 219
"1750" "WN" "HOU" "DAL" 5 3 14 0.0637254901960784 0.0245098039215686 0 204
"1751" "AA" "AUS" "DFW" 1 2 0 0.0636942675159236 0.0254777070063694 0 157
"1752" "UA" "LAX" "SFO" 5 1 17 0.0636942675159236 0.0254777070063694 0 157
"1753" "WN" "DAL" "HOU" 6 1 16 0.0636942675159236 0.0318471337579618 0 157
"1754" "WN" "HOU" "DAL" 2 1 10 0.0636942675159236 0.0382165605095541 0.00636942675159236 157
"1755" "WN" "DAL" "HOU" 3 3 17 0.0636363636363636 0.0272727272727273 0.00454545454545455 220
"1756" "AA" "LGA" "ORD" 1 7 0 0.0635838150289017 0.00578034682080925 0 173
"1757" "WN" "DAL" "HOU" 12 2 15 0.0635838150289017 0.023121387283237 0.00578034682080925 173
"1758" "NW" "MSP" "DTW" 7 5 13 0.0633484162895928 0.0316742081447964 0.00452488687782805 221
"1759" "AA" "LAX" "DFW" 11 6 0 0.0632911392405063 0.0126582278481013 0 158
"1760" "AA" "ORD" "DCA" 12 2 0 0.0632911392405063 0.0316455696202532 0.00632911392405063 158
"1761" "WN" "DAL" "HOU" 6 2 14 0.0632911392405063 0.00632911392405063 0 158
"1762" "WN" "HOU" "DAL" 1 4 9 0.0632911392405063 0.0253164556962025 0 158
"1763" "WN" "HOU" "DAL" 5 3 21 0.0632911392405063 0.0126582278481013 0.0126582278481013 158
"1764" "WN" "HOU" "DAL" 11 6 16 0.0632911392405063 0.0189873417721519 0 158
"1765" "WN" "HOU" "DAL" 12 4 9 0.0632911392405063 0.0189873417721519 0 158
"1766" "WN" "DAL" "HOU" 5 2 14 0.0632183908045977 0.0229885057471264 0.00574712643678161 174
"1767" "WN" "DAL" "HOU" 5 2 16 0.0632183908045977 0.028735632183908 0 174
"1768" "WN" "DAL" "HOU" 10 1 14 0.0632183908045977 0.0114942528735632 0 174
"1769" "AA" "LAX" "DFW" 11 3 0 0.0631578947368421 0.0210526315789474 0 190
"1770" "AA" "SFO" "DFW" 1 5 0 0.0631067961165049 0.029126213592233 0.00485436893203883 206
"1771" "CO" "BOS" "EWR" 12 2 7 0.0628930817610063 0.0188679245283019 0.00628930817610063 159
"1772" "UA" "SFO" "LAX" 1 1 9 0.0628930817610063 0.0251572327044025 0 159
"1773" "WN" "DAL" "HOU" 10 4 11 0.0628930817610063 0.0188679245283019 0.00628930817610063 159
"1774" "WN" "HOU" "DAL" 2 2 15 0.0628930817610063 0.0314465408805031 0 159
"1775" "WN" "HOU" "DAL" 1 1 10 0.0628571428571429 0.0171428571428571 0 175
"1776" "WN" "HOU" "DAL" 3 2 8 0.0628571428571429 0.0171428571428571 0 175
"1777" "WN" "HOU" "DAL" 3 3 13 0.0628571428571429 0.0342857142857143 0.00571428571428571 175
"1778" "WN" "HOU" "DAL" 8 4 13 0.0628571428571429 0.0342857142857143 0.0114285714285714 175
"1779" "WN" "HOU" "DAL" 10 2 18 0.0628571428571429 0.0171428571428571 0 175
"1780" "WN" "HOU" "DAL" 10 4 9 0.0628571428571429 0.0228571428571429 0 175
"1781" "WN" "DAL" "HOU" 12 4 9 0.06282722513089 0.0157068062827225 0 191
"1782" "AA" "LGA" "DFW" 1 5 0 0.0625 0.0178571428571429 0 224
"1783" "WN" "DAL" "HOU" 4 2 18 0.0625 0.0284090909090909 0 176
